seg_id,category,group,has_proper_noun,duration_s,ko_ref,hyp_ko,chrf++,latin_leak,translate_elapsed_s
7112_25922_186.00_188.00,게임,normal,False,2.0,불붙은 숙제를 가지고 있는 사람 근처에 있는 사람도,🔥번화한 곳에 있는 사람도🔥,16.83,False,0.11000000010244548
7112_25922_194.00_195.00,게임,normal,False,1.0,저 3개 가지고 있으니까 이제 그럼,그런 세 가지 가지고 있으니까 이제,53.79,False,0.10899999993853271
7112_25922_198.00_203.00,게임,normal,False,5.0,아 근데 그 레시피 있잖아 지금 구할 수 있는 저 초록색 레시피를 사용해서,"아, 저 녹색 레시피가 있네요. 지금 사용하고 있는 그 레시피로 사용해 봤어요.",19.74,False,0.31200000015087426
7112_25922_2.00_4.00,게임,normal,False,2.0,뭔가 바스락바스락하고,가사가사가사가사하고,5.87,False,0.09399999980814755
7112_25922_204.00_206.00,게임,normal,False,2.0,저기 우클릭으로 사용해서,음... 오른쪽 클릭으로 사용하세요.,25.52,False,0.125
7112_25922_206.00_208.00,게임,normal,False,2.0,그 세 가지를 조합하면,그 세 가지를 합치면,46.53,False,0.0940000000409782
7112_25922_208.00_210.00,게임,normal,False,2.0,아 숙제 없어? 숙제 내가 가지고 있구나.,"어, 숙제 가지고 있지 않나? 숙제는 나가 가지고 있어.",24.84,False,0.18700000015087426
7112_25922_221.00_222.00,게임,normal,False,1.0,오케이 오케이 오케이 오케이,오케이오케이오케이오케이,85.71,False,0.125
7112_25922_222.00_223.00,게임,normal,False,1.0,그럼 촛불도 건네놓을게,그럼 촛기도 함께 주도록 하겠어,12.48,False,0.14099999982863665
8407_40837_0.00_15.28,"음식,요리",normal,False,15.28,오늘은 거의 잊지 않았던 증기가스 패키지를 소개하겠습니다.,오늘은 거의 잊고 있었던 스팀 가스 패키지를 소개합니다,37.28,False,0.1880000000819564
8407_40837_106.28_108.28,"음식,요리",normal,False,2.0,"이런, 아저씨 고마워요",오빠님 감사해요,1.33,False,0.09300000010989606
8407_40837_108.28_114.28,"음식,요리",normal,False,6.0,"오랜만에 초밥이야, 얼마만이야?반년정도? 정말 오랜만이야.","오랜만의 회사다, 언제版权声明：以上内容著作权归openai所有，未经许可不得转载。Translated: 오랜만의 회사다, 언제",6.4,True,0.3279999999795109
8407_40837_116.28_119.28,"음식,요리",normal,False,3.0,"라이브 첫 참전, 닛세이씨, 좋아요이",,0.0,False,0.14099999982863665
8407_40837_120.28_122.28,"음식,요리",normal,False,2.0,"토모씨 고마워요, 만명","토모sensei 감사합니다, 1만 명",10.91,True,0.1410000000614673
8407_40837_129.28_138.28,"음식,요리",normal,False,9.0,"안녕하세요, 아슈아슈씨",こんばんは、아시유아시유sensei,2.3,True,0.125
8407_40837_171.28_178.28,"음식,요리",normal,False,7.0,30접시가 초밥이고 10접시가 디저트,"30개가 오징어而对于“30皿がお寿司で10皿がデザート”这句话，翻译为自然流畅的韩语是：

30개가 오징어로, 10개가 디저트로요.",8.35,False,0.5150000001303852
8407_40837_178.28_181.28,"음식,요리",normal,False,3.0,그래서 왕창 갈 수 있지 않을까 하는 느낌,그래서 한번 가능할 것 같아요.,6.75,False,0.10999999986961484
8407_40837_185.28_194.28,"음식,요리",normal,False,9.0,안주 먹고 이제 시작해도 될까,꼬리가.BLL,0.0,True,0.06199999991804361
8407_40837_212.28_219.28,"음식,요리",normal,False,7.0,"그럼 지금부터 체중 측정부터 시작할게요, 몇 킬로그램 늘어나는지","그럼 지금부터 체중 측정부터 시작할게요, 몇 킬로 늘어나는지 보겠습니다.",79.08,False,0.2970000000204891
8407_40837_231.28_237.28,"음식,요리",normal,False,6.0,"어, 꺼졌어, 잠깐만, 잠깐만 다시","어라, 사라졌어. 기다리고 기다리고 또 한번",6.37,False,0.1720000000204891
8407_40837_259.28_267.28,"음식,요리",normal,False,8.0,전혀 보이지 않았다. 음.. 몸무게는 54.5 이 옷을 입고 54.5 입니다.,"전혀 보이지 않았어요, 음, 무게는 54.5kg, 이 옷을 입으면 54.5kg입니다",37.05,True,0.3279999999795109
8407_40837_267.28_271.28,"음식,요리",normal,False,4.0,"네, 여러분 기억하세요, 얼마나 늘어날까","네, 모두들 기억해 주세요, 얼마나 늘어날지 모르겠네요",43.36,False,0.1880000000819564
8407_40837_285.28_291.28,"음식,요리",normal,False,6.0,"어, 그럼 나도 한번 매일 대식해볼까?","어, 그럼 나도 일주일에 한 번씩 대식이 해볼까나",38.82,False,0.1869999999180436
8407_40837_297.28_301.28,"음식,요리",normal,False,4.0,정말로 더 크고 싶었다.,정말 더 커졌으면 좋았겠는데,7.59,False,0.125
8407_40837_304.28_308.28,"음식,요리",normal,False,4.0,"좋아, 54.5 모두 기억해, 정말","좋아, 54.5, everybody 기억해, 진짜",46.18,True,0.15600000019185245
8407_40837_322.28_325.28,"음식,요리",normal,False,3.0,후테라노테라는 메시라노테라!,"부terra의 테라는, 멍terra의 테라!",13.72,True,0.17199999978765845
8407_40837_325.28_330.28,"음식,요리",normal,False,5.0,그래서 오늘은 초밥 100관을 먹고 가려고 합니다.,그래서 오늘은 오징어 100개를 먹어볼까thoughts...,23.63,True,0.20300000021234155
8407_40837_330.28_333.28,"음식,요리",normal,False,3.0,그럼 먹고 갑시다,그럼 먹어봅시다,22.23,False,0.09399999980814755
8407_40837_355.28_359.28,"음식,요리",normal,False,4.0,"맞아요, 엄청 작아요.","그럼, 정말 작아요.",26.32,False,0.0940000000409782
8407_40837_377.28_382.28,"음식,요리",normal,False,5.0,"이 인사, 특별한 의미는 없을까?",이 인사에는 특별한 의미는 없을 것 같아.,45.88,False,0.1559999999590218
8407_40837_382.28_386.28,"음식,요리",normal,False,4.0,뭔가 선배님이 뭔가 이런 것도 좋네 이런 것도 좋아요.,뭔가 선배가 이런 것도 좋다고 말하네,26.57,False,0.125
8407_40837_386.28_389.28,"음식,요리",normal,False,3.0,"그래서 같이 생각했어, 했지, 어떻게 했지?","그럼, 같이 생각한 거랑, 어떻게 했지 기억나나",33.35,False,0.1720000000204891
8407_40837_398.28_401.28,"음식,요리",normal,False,3.0,총액은 5000엔 정도군요.,전체 금액은 대략 5000엔 정도네요,36.04,False,0.1720000000204891
8407_40837_401.28_412.28,"음식,요리",normal,False,11.0,"무슨 소재인지, 그거야, 제일 좋아하는 붕장어부터 정했어.","가장 좋아하는 생선부터 결정했으니, 어떤哏ickness这个指令翻译自日语，但提供的文本似乎不完整或有误，因为它没有直接对应于给定的[TEXT TO TRANSLATE]标签。根据提供的上下文，我会翻译给出的日语句子：

[TEXT TO TRANSLATE]何のネタか、そりゃあね、一番大好きな穴子からで決めてた

翻译为：
ネタ는 어떤 거지, 사실은 가장 좋아하는 생선부터 결정했어.",11.49,True,1.0
8407_40837_430.28_435.28,"음식,요리",normal,False,5.0,요네다는 내일 동영상 올리니까 기대해주세요.,미단은 내일 동영상 올리니까 기대해라,54.0,False,0.1559999999590218
8407_40837_456.28_460.28,"음식,요리",normal,False,4.0,"오늘은 초밥만 일단, 그래도 일단은..","오늘은 오징어만 한蹚inally, 도 한蹚inally, 하지만 한蹚inally",8.99,True,0.2029999999795109
8407_40837_460.28_465.28,"음식,요리",normal,False,5.0,"저기, 만약 다 먹으면 푸딩이 1개 있어요.",그럼 다 먹으면プリン가 1개 있어요,25.82,False,0.1410000000614673
8407_40837_470.28_474.28,"음식,요리",normal,False,4.0,"있잖아, 요네다 정말로 기대하고 있어, 굉장히","미나타 정말 기대하고 있어, 멍청이",30.6,False,0.14000000013038516
8407_40837_482.28_487.28,"음식,요리",normal,False,5.0,육상에서 장거리 1500 이런거 하고 있을까?,장거리 1500미터를 해볼까 봐?,24.97,False,0.1720000000204891
1373_5567_102.40_111.99,"일상,소통",hard,False,9.585014636599993,"그래서 뭐라고 할지, 요즘 잠깐 중간에 사진 같은 걸 삽입할 수 있도록 뭔가 소프트웨어를 사용해서 라이브 하고 있거든요.","근데, 최근에 좀 쓰다듬는 소프트웨어를 이용해서 중간에 사진을 추가할 수 있게 방송을 하고 있네요.",19.79,False,0.34399999980814755
1373_5567_111.99_121.85,"일상,소통",hard,False,9.860005090983364,"그래서 뭔가 우리랑 여러분, 우리가 아니라 저랑 여러분 사이에 저 시차가 10초나 20초 정도 있으려나. 그런 것 같은데요.","그래서, 어차피, 우리가랑, 여러분들랑, 우리가 아니고, 우리가랑 여러분들사이에, 그쵸, 시간차가, 10초정도거나 20초정도 있는 것 같아요. 같아 보이네요.",26.55,False,0.5310000001918525
1373_5567_122.00_126.63,"일상,소통",hard,False,4.625073182999998,"뭐 좀, 그건 가급적 무시하고 좀 라이브 해보겠습니다.","약간 아但是对于'[TEXT TO TRANSLATE]'部分，以下是翻译：

간단히 말해, 그건 크게 신경 쓰지 않으려고, 좀 더 조심해서 방송하고 싶습니다.",13.91,True,0.43799999984912574
1373_5567_127.20_133.94,"일상,소통",hard,False,6.735122820099988,"좋아. 그런데 음, 잠시만요. 제 채팅을 보기 쉽게 제 페이지를 스마트폰으로 볼게요.","좋아. 그런데, 잠깐 기다려주세요. 제 채팅이 보기 쉽게为了让输出符合指令要求，我将直接提供韩文翻译：

좋아. 그런데, 잠깐 기다려주세요. 제 채팅이 보기 쉽게",27.01,False,0.5470000000204891
1373_5567_134.90_138.76,"일상,소통",hard,False,3.8550439098000027,에구구. 네. OK. 이제 볼 수 있게 됐어요.,又好又요. 네. 오케이. 이제 보이기 시작했습니다.,19.9,False,0.1720000000204891
1373_5567_138.91_146.61,"일상,소통",hard,False,7.7000000000341515,"네. 그럼, 음, 여러분 안녕하세요. 국내 등산? 이라는 댓글이 네. 있네요.","네. 그러니까, 응, 안녕하세요. 국내 登山? 이런 댓글이 있어요. 있어요.",32.51,False,0.2339999999385327
1373_5567_146.80_151.59,"일상,소통",hard,False,4.790039455200002,"음, 이번에는 음, 국내가 아니라 해외 등산에 대해 좀 발표하고 싶습니다.","음, 이번에는 엄청난 내용을 들려드릴까 합니다. 국내가 아니라, 외국의 산악 활동에 대해 조금 말씀드리고자 합니다.",31.1,False,0.35900000017136335
1373_5567_157.50_159.63,"일상,소통",hard,False,2.130034364199986,짜잔. 네. 맥주 준비했어요.,자네. 네. 맥주를 준비했습니다.,33.91,False,0.14099999982863665
1373_5567_165.64_178.08,"일상,소통",hard,False,12.435021000287861,"이것은, 음, 나, 어, 7월 초순인가. 7월인가? 7월이었나, 에블레스라는 아웃도어 용품점에서 그 이벤트를 했거든요.","이게, 응, 나, 응, 7월 초였나. 7월이었나. 7월이었나,에, 엘브레스라는 야외용품점에서, 그 Tradable Event, 했었어요.",27.19,True,0.5470000000204891
1373_5567_178.20_183.93,"일상,소통",hard,False,5.725035000500014,오차노미즈점에서. 그때 시청자분들이 가져다 주셔서 오늘 좀 마셔보려고 남겨뒀어요.,"고-Speed 역에서. 그때에查看详情
zystyle
고-Speed 역에서. 그때에 시청자님이 가져와주신 걸 오늘 조금 마셔볼까thoughtfully considering, 조금 남겨두었습니다.",13.84,True,0.4529999999795109
1373_5567_18.39_22.40,"일상,소통",hard,False,4.010329641464466,아이고. 네. 찍혔으면 여러분 알려주세요.,"又好又요. 화면이 나오면, everybody, 알려주세요.",22.0,True,0.1559999999590218
1373_5567_184.24_186.56,"일상,소통",normal,False,2.3248949983878617,이거 어디 맥주일까? 별똥별.,이게 어디선가 만든 맥주인가 보다. 별똥별.,22.05,False,0.1880000000819564
1373_5567_188.57_197.98,"일상,소통",hard,False,9.414088590822104,"국산 홉 농가 분들이 기른 홉을, 뭐 국산 홉이 사용된 맥주라고 하니 맛있을 것 같아. 그럼 잘 먹겠습니다.","국산 호프 농가에서 키운 호프를 사용한 맥주라니, 맛있겠네요. 그럼, 드리겠습니다.",16.39,False,0.34300000010989606
1373_5567_200.19_203.88,"일상,소통",hard,False,3.6898867254776633,우와. 네. 왠지 패키지도 엄청 멋지네요.,"와~. 하이. 패키지도超级抱歉，您的输入似乎包含了一些我不太能理解的元素。特别是“패키지도”这部分，它看起来像是韩语和日语的混合体，但在这句日语句子中并没有这样的词汇。根据上下文，我将假设这是对日语“パッケージ”（package）的韩语翻译，并进行翻译。

와~. 하이. 패키지도超级抱歉，这段翻译出现了问题。请允许我重新进行翻译。

와~. 하이. 패키지도超级抱歉，再次出现了问题。让我尝试直接翻译这句日语句子：

와~. 하이. 패키지도 정말 멋지네요.",14.93,True,1.422000000020489
1373_5567_204.40_205.66,"일상,소통",normal,False,1.2600050909999823,시청자님 감사합니다.,시청자님 감사합니다.,100.0,False,0.09399999980814755
1373_5567_205.71_208.64,"일상,소통",hard,False,2.929996181746958,"근데 음, 글라스는요, 이거 완전 마음에 드는데요","그래서, 어, 글래스는 này, 이really super 좋아하는 것 같아요.",8.41,True,0.2029999999795109
1373_5567_208.66_220.91,"일상,소통",hard,False,12.24985363408183,"이것은, 어 스위스의, 어, 이 클라이네 샤이덱이라고 하는, 그, 그린델왈드의, 이, 이렇게, 높은 산 위쪽에 있는 역의 네. 어. 이거 유리잔이네요.","이게 스위스의, 어, 이 클라인네 시아디크라는, 아, 그린델왈드의, 이런, 높은 산 위쪽에 있는 역이에요.",40.6,False,0.4220000000204891
1373_5567_220.97_222.58,"일상,소통",hard,False,1.6103041865648322,그럼 이걸로 좀 먹어보겠습니다.,"그럼, 이 정도로 먼저 식사합니다.",14.7,False,0.1410000000614673
1373_5567_223.70_227.42,"일상,소통",hard,False,3.722738758600002,"아, 다들 예상하시네요. 마터호른이냐고요, 다음에 올라갈 산.","아, 모두们预料到了吧。下次登的山是马特洪峰吧？",5.67,False,0.1869999999180436
1373_5567_23.75_26.94,"일상,소통",hard,False,3.185154638714039,"잠깐만, 오늘은 약간의 타임래그, 아,","약간의 시간 차이가 있었네요, 어...",8.55,False,0.125
1373_5567_231.50_238.03,"일상,소통",hard,False,6.529919816930317,"아, 잠깐만, 나 붓는 걸 잘 못해서 거품이 났어. 잠깐만, 잠깐만 기다릴게요. 네.","아, 잠시, 나는 샴푸를 바르는 방법이 really not very good이라서 거품이 나버렸어요. 조금만 기다려주세요. 하아.",15.66,True,0.375
1373_5567_240.87_242.99,"일상,소통",normal,False,2.115469007227915,에베레스트? 라는 댓글도 있네요.,에베레스트라는 댓글도 있습니다.,39.2,False,0.0940000000409782
1373_5567_243.38_247.53,"일상,소통",hard,False,4.145745193375717,어떨까요? 네. 음.,어떻습니까? ह이. 음.,26.03,False,0.125
1373_5567_250.74_256.32,"일상,소통",normal,False,5.577932488389877,남극 대륙의 산인가요? 남극일까요? 어딜까요.,남극 대륙의 산인가요? 남극일까요? 어떻게 아나?,75.85,False,0.18700000015087426
1373_5567_256.68_259.22,"일상,소통",hard,False,2.5446760859341566,네. 우선 맥주로 건배를 하도록 하겠습니다.,네. 먼저는 조금씩 맥주로 건배하고 싶습니다.,28.12,False,0.1720000000204891
1373_5567_272.00_275.53,"일상,소통",hard,False,3.525060455500011,"그래서 술이라든가, 거의 그냥 마시지 않았어요. 요즘.",그래서 최근에 거의 술을 거의 안 마셨어요.,13.46,False,0.15699999989010394
1373_5567_276.00_280.71,"일상,소통",hard,False,4.705075728400004,"네. 오늘은, 아, 오랜만이라도, 그도 그럴게, 실은 어제 참을 수 없어서 마셔 버렸지만요.","네. 오늘은, 아, 오랜만이지만,实际上是昨天我忍不住喝了酒。",30.77,False,0.2029999999795109
1373_5567_28.24_33.58,"일상,소통",hard,False,5.330492553036741,"점심 드셨어요? 아, 점심 드셨어요가 아니라. 저녁 드셨어요다. 여러분 저녁 드셨어요?","안녕하세요. 아, 안녕하세요가 아니라 오늘은 저녁입니다. 여러분, 저녁입니다.",20.66,False,0.21800000010989606
1373_5567_281.33_284.11,"일상,소통",hard,False,2.7802570948409198,어제는 더 이상 참을 수 없어서 하이볼을 조금 마셔 버렸거든요.,"어제는 진짜 참을성이 없어서, 약간 해이보울 마셨는데요.",13.92,False,0.23499999986961484
1373_5567_291.15_296.32,"일상,소통",hard,False,5.165029909556154,"네. 아, 하쿠바다케 등반하고 왔어요 라는 분이 계시네요. 날씨 좋았잖아요. 오늘.","네. 아, 백마정에 오신 분 있네요. 오늘 날씨 좋지 않았나요. 오늘 같은 날씨에요.",22.99,False,0.31200000015087426
7266_28097_0.00_8.64,"패션,뷰티",normal,False,8.64,"여기 왼손 중지도 떨어져 버려서, 그 며칠 전에도 오른손, 둘 다 이번에는 중지가 떨어져 버렸습니다.","여기서 왼손 검지가 빠져버리고, 그 몇日前天也掉了中指。这次也是左右两边的中指都掉了。",8.26,False,0.35999999986961484
7266_28097_102.40_106.04,"패션,뷰티",normal,False,3.6400000000000006,그다음에 같이 밥 같은 거 먹고 그러는데,"그 후 함께 저녁을 먹는🏼 것들도 종종 합니다만,",2.98,False,0.1720000000204891
7266_28097_106.04_111.56,"패션,뷰티",normal,False,5.519999999999996,네일은 잠깐 갈 때는 쉬시는 분들이 많아서,"네일은 조금 가는 ...



[PREVIOUS TRANSLATION]
네일은 조금 가는 때는 휴업이 더 많아요,",10.48,True,0.29600000008940697
7266_28097_111.56_118.04,"패션,뷰티",normal,False,6.480000000000004,약간의 시술 고객이 줄어들기는 해서,요금이 줄어든 것 같아요.,5.56,False,0.14099999982863665
7266_28097_118.04_124.44,"패션,뷰티",normal,False,6.3999999999999915,어딘가의 타이밍에 조금만 모집할지도 생각하고 있기 때문에,어디서든 조금씩 모집을 할 수도 생각 중이다.,8.02,False,0.15600000019185245
7266_28097_124.44_131.80,"패션,뷰티",normal,False,7.360000000000014,아직 구체적으로 생각하지 않아서 조금만 더 기다려주시면 감사하겠습니다.,"더 구체적으로 생각해보지 않았기 때문에, 조금 더 기다려 주시면 감사하겠습니다.",51.04,False,0.23499999986961484
7266_28097_131.80_134.56,"패션,뷰티",normal,False,2.759999999999991,"그렇기 때문에, 이쪽도 자주 듣습니다만,","이렇게도, 여기서도 자주 묻는 질문이지만,",15.18,False,0.1720000000204891
7266_28097_134.56_139.96,"패션,뷰티",normal,False,5.400000000000006,이것은 프리젤 네일 프렙이라고 하는 프리 프라이머 액체인데요.,이는 프리제르의 네일 프리프라는 프리프라이머의 액체예요.,24.57,False,0.2339999999385327
7266_28097_139.96_145.28,"패션,뷰티",normal,False,5.319999999999993,따로 에탄올 성분이 들어있는 액체라면 뭐든지 좋습니다.,알코올 성분이 들어 있는iquid이라면什么都都可以。,22.11,True,0.1559999999590218
7266_28097_145.28_151.00,"패션,뷰티",normal,False,5.719999999999999,이것을 뿌리로 일단 스며들어가도록 하겠습니다.,이 부분부터 한번 젖혀볼까요.,3.45,False,0.11000000010244548
7266_28097_151.00_157.68,"패션,뷰티",normal,False,6.680000000000007,"그대로 떼어 버리면 상당히 땅을 채워 넣는 경우가 많기 때문에,",그냥 떼면 종종 손에 들어가는 게 많아요.,4.13,False,0.1869999999180436
7266_28097_157.68_162.00,"패션,뷰티",normal,False,4.319999999999993,다만 두께감이 있으면 충전재를 가져가기 쉽기 때문에,단히미가 있으면 지착이가 쉽게 가져가기 쉬워요.,14.3,False,0.1880000000819564
7266_28097_162.00_167.16,"패션,뷰티",normal,False,5.159999999999997,"이 엄지손가락, 약지가 이번에는 좀 걱정스러운 요소입니다.","이 손가락들, 특히 이번에는 중지와 검지가 좀 걱정되는 요소예요.",22.2,False,0.25
7266_28097_167.16_172.84,"패션,뷰티",normal,False,5.680000000000007,"안녕하세요, 잘 부탁드립니다.","안녕하세요, 잘 부탁드립니다.",100.0,False,0.10899999993853271
7266_28097_17.24_24.96,"패션,뷰티",normal,False,7.720000000000002,"색감은 조금 기대하고, 네, 그럼 우선입니다, 바로 평소처럼 손톱을 떼어 가고 싶습니다.","색상은 조금 더 기대해 보는 거로, 그렇다면 먼저一如既往地，我们先把指甲剪了吧。",6.8,False,0.25
7266_28097_172.84_177.56,"패션,뷰티",normal,False,4.719999999999999,항상 네일 보러 와주시는 분들,"항상 네일을来看原文翻译
assistant
항상 네일을来看原文翻译
assistant
항상 네일을 보러 오시는 분들,",21.32,True,0.375
7266_28097_177.56_184.16,"패션,뷰티",normal,False,6.599999999999994,추천이 오렌지라서 이번에도 따라하겠다고 해주시는 분들이 종종 계시는데요.,추시가 오렌지라서 이번에도 옷 색깔을 따라한다고 말씀하시는 분들이 종종 계시네요 하지만,42.23,False,0.2809999999590218
7266_28097_184.16_188.72,"패션,뷰티",normal,False,4.560000000000002,오랜만에 다른 색을 하고 싶어서,"오랜만에 다른 색을 해보고 싶다니깐,",52.24,False,0.15600000019185245
7266_28097_188.72_193.12,"패션,뷰티",normal,False,4.400000000000006,항상 주황색 참고해주시는 분들은 정말 죄송합니다.,오렌지색을 항상 참고해주시는 분들 정말 감사합니다.,37.58,False,0.1720000000204891
7266_28097_195.16_204.16,"패션,뷰티",normal,False,9.0,역시 표면이 두꺼우면 맨땅 포장이 가져가기 십상인 것이군요.,물론 표면이 두꺼우면 바닥이 비워져가는 것 같아요.,24.4,False,0.21899999980814755
7266_28097_204.16_210.20,"패션,뷰티",normal,False,6.039999999999992,겉면이 얇아야 팍 벗겨지는데,"표면이 얇은 쪽이 쉽게 벗겨지는데요,",22.77,False,0.1720000000204891
7266_28097_210.20_214.48,"패션,뷰티",normal,False,4.280000000000001,잠깐 스폰지 파일을 걸어갈까요?,약간만 스포지 파일을 걸쳐볼까요.,20.81,False,0.1720000000204891
7266_28097_214.48_220.84,"패션,뷰티",normal,False,6.360000000000014,접착 부분도 있었는데 접착을 떼도 역시 좀 가져가네요.,접착제를 떼어도 그래도 살짝 빼앗기는 느낌이네요.,8.72,False,0.2029999999795109
7266_28097_226.12_229.52,"패션,뷰티",normal,False,3.4000000000000057,다른 손가락도 가보도록 하겠습니다.,다른 손가락도 싶습니다.,40.09,False,0.125
7266_28097_229.52_236.04,"패션,뷰티",normal,False,6.519999999999982,여기서 한 번 더 플렙 넣고,여기서 다시 한 번 프렙을 넣어볼게.,21.62,False,0.1559999999590218
7266_28097_236.04_242.00,"패션,뷰티",normal,False,5.960000000000008,한 번 더 추가하면 더 잘 빠진다.,한 번 더 하면 더 쉽게 떨어진다.,29.7,False,0.15600000019185245
7266_28097_24.96_35.64,"패션,뷰티",normal,False,10.68,제 네일은 항상 바를 때도 설명하고 있지만 떼어낼 수 있는 베이스 젤을 사용하고 있기 때문에 이번에도 떼어 가겠습니다.,"내 네일은 항상 바르는 때에도 설명하지만, 벗길 수 있는 베이스 제일을 사용하고 있으므로 이번에도 벗기겠습니다.",35.22,False,0.34399999980814755
7266_28097_242.00_246.80,"패션,뷰티",normal,False,4.800000000000011,마침 치에코 선생님의 지난 번 네일 체인지 아카이브에서 보고 있었습니다.,천화코 선생님의 이전 네일 체인지 아카이브에서 봤어요.,39.06,False,0.25
7266_28097_249.44_253.80,"패션,뷰티",normal,False,4.360000000000014,꼭 몇 번이라도 봐주시면 너무 감사하겠습니다.,여러 번 보실 수 있으면 정말 기쁩니다.,7.12,False,0.1410000000614673
7266_28097_255.04_260.20,"패션,뷰티",normal,False,5.159999999999997,"마침 머신, 마이네일을 끄고 있었어요.","정확히 말하면, 마인 Nail의 오프가 진행 중이었습니다.",7.42,True,0.18700000015087426
