seg_id,category,group,has_proper_noun,duration_s,ko_ref,hyp_ko,chrf++,latin_leak,translate_elapsed_s
1373_5567_102.40_111.99,"일상,소통",hard,False,9.585014636599993,"그래서 뭐라고 할지, 요즘 잠깐 중간에 사진 같은 걸 삽입할 수 있도록 뭔가 소프트웨어를 사용해서 라이브 하고 있거든요.","그러니까, 요즘 좀, 중간에 사진 같은 걸 넣을 수 있게 해서, 소프트웨어를 써가며 방송하고 있어요.",28.87,False,0.6879999998491257
1373_5567_111.99_121.85,"일상,소통",hard,False,9.860005090983364,"그래서 뭔가 우리랑 여러분, 우리가 아니라 저랑 여러분 사이에 저 시차가 10초나 20초 정도 있으려나. 그런 것 같은데요.","그래서, 어째서인지 우리와, 여러분과, 우리 아닌, 나와 여러분 사이에, 그, 시간 차가 10초나 20초 정도 있을 것 같아요. 그런 것 같아요.",37.78,False,0.875
1373_5567_122.00_126.63,"일상,소통",hard,False,4.625073182999998,"뭐 좀, 그건 가급적 무시하고 좀 라이브 해보겠습니다.","조금만, 그건 좀 신경 쓰지 말고, 조금은, 방송을 진행해 보고 싶어요.",12.07,False,0.5620000001508743
1373_5567_127.20_133.94,"일상,소통",hard,False,6.735122820099988,"좋아. 그런데 음, 잠시만요. 제 채팅을 보기 쉽게 제 페이지를 스마트폰으로 볼게요.","좋아요. 근데, 어, 잠깐 기다려 주세요. 제가 스마트폰으로 내 페이지를 보면서 채팅을 좀 더 보기 편하게 할게요.",26.22,False,0.8129999998491257
1373_5567_134.90_138.76,"일상,소통",hard,False,3.8550439098000027,에구구. 네. OK. 이제 볼 수 있게 됐어요.,영차. 예. 오케이. 이렇게 되면 보일 거예요.,10.18,False,0.35900000017136335
1373_5567_138.91_146.61,"일상,소통",hard,False,7.7000000000341515,"네. 그럼, 음, 여러분 안녕하세요. 국내 등산? 이라는 댓글이 네. 있네요.","네. 그럼, 어, 여러분 안녕하세요. 국내 등반?っていうね, 댓글이, 네. 있습니다ね.",50.58,False,0.5159999998286366
1373_5567_146.80_151.59,"일상,소통",hard,False,4.790039455200002,"음, 이번에는 음, 국내가 아니라 해외 등산에 대해 좀 발표하고 싶습니다.","음, 이번엔 국내가 아니라 해외 등반에 대해 조금 발표하고 싶어요.",41.24,False,0.4059999999590218
1373_5567_157.50_159.63,"일상,소통",hard,False,2.130034364199986,짜잔. 네. 맥주 준비했어요.,자~ん. 네. 맥주를 준비했어요.,53.73,False,0.3130000000819564
1373_5567_165.64_178.08,"일상,소통",hard,False,12.435021000287861,"이것은, 음, 나, 어, 7월 초순인가. 7월인가? 7월이었나, 에블레스라는 아웃도어 용품점에서 그 이벤트를 했거든요.","이건, 응, 저, 응, 7월 상旬이었을 거예요. 7월이었나요. 7월이었겠죠,에, 엘브레스라는 아웃도어 용품점에서, 그, 이벤트를 했었어요.",35.45,False,1.1869999999180436
1373_5567_178.20_183.93,"일상,소통",hard,False,5.725035000500014,오차노미즈점에서. 그때 시청자분들이 가져다 주셔서 오늘 좀 마셔보려고 남겨뒀어요.,"오차노마에점에서요. 그때 시청자분이 가져오셨는데, 오늘 조금 마셔보려고 남겨두었어요.",34.99,False,0.6100000001024455
1373_5567_18.39_22.40,"일상,소통",hard,False,4.010329641464466,아이고. 네. 찍혔으면 여러분 알려주세요.,"영차. 예. 촬영이 되면, 모두들 알려주세요.",25.36,False,0.375
1373_5567_184.24_186.56,"일상,소통",normal,False,2.3248949983878617,이거 어디 맥주일까? 별똥별.,이건 어디서 만든 맥주야? 유성운.,12.58,False,0.3279999999795109
1373_5567_188.57_197.98,"일상,소통",hard,False,9.414088590822104,"국산 홉 농가 분들이 기른 홉을, 뭐 국산 홉이 사용된 맥주라고 하니 맛있을 것 같아. 그럼 잘 먹겠습니다.","국산 홉 농가에서 키운 홉을 사용한, 말이죠, 국산 홉이 사용된 맥주라서 맛있어 보여요. 그럼, 맛보겠습니다.",34.95,False,0.8430000001098961
1373_5567_200.19_203.88,"일상,소통",hard,False,3.6898867254776633,우와. 네. 왠지 패키지도 엄청 멋지네요.,"와아~. 네. 어쩐지, 패키지도 진짜 멋지다. 네.",25.31,False,0.48499999986961484
1373_5567_204.40_205.66,"일상,소통",normal,False,1.2600050909999823,시청자님 감사합니다.,"시청자 여러분, 감사합니다.",50.69,False,0.2339999999385327
1373_5567_205.71_208.64,"일상,소통",hard,False,2.929996181746958,"근데 음, 글라스는요, 이거 완전 마음에 드는데요","그리고, 어, 이 유리잔은 정말 마음에 들어요, 뭐.",11.19,False,0.3910000000614673
1373_5567_208.66_220.91,"일상,소통",hard,False,12.24985363408183,"이것은, 어 스위스의, 어, 이 클라이네 샤이덱이라고 하는, 그, 그린델왈드의, 이, 이렇게, 높은 산 위쪽에 있는 역의 네. 어. 이거 유리잔이네요.","이건, 음 스위스의, 어, 이 클라인 쉐이데크라고 하는, 그, 그린델바르트의, 응, 높은 산 위에 있는 역이야. 맞아. 어, 이건 그라스야.",38.46,False,1.0620000001508743
1373_5567_220.97_222.58,"일상,소통",hard,False,1.6103041865648322,그럼 이걸로 좀 먹어보겠습니다.,"그럼, 이걸로 잠깐, 맛있게 먹겠습니다.",29.55,False,0.375
1373_5567_223.70_227.42,"일상,소통",hard,False,3.722738758600002,"아, 다들 예상하시네요. 마터호른이냐고요, 다음에 올라갈 산.","아, 여러분은 예상하셨겠죠. 다음에 오를 산은 마터호른이에요.",23.21,False,0.5
1373_5567_23.75_26.94,"일상,소통",hard,False,3.185154638714039,"잠깐만, 오늘은 약간의 타임래그, 아,","조금만, 오늘은 약간의 타임 라그가 있었어, 아,",57.06,False,0.43799999984912574
1373_5567_231.50_238.03,"일상,소통",hard,False,6.529919816930317,"아, 잠깐만, 나 붓는 걸 잘 못해서 거품이 났어. 잠깐만, 잠깐만 기다릴게요. 네.","아, 잠깐, 제가 따르는 방법이 좀 못해서 거품이 나와요. 잠깐, 잠깐 기다려 주세요. 하이.",26.32,False,0.7029999999795109
1373_5567_240.87_242.99,"일상,소통",normal,False,2.115469007227915,에베레스트? 라는 댓글도 있네요.,에베레스트?라는 댓글도 있네요.,87.47,False,0.2660000000614673
1373_5567_243.38_247.53,"일상,소통",hard,False,4.145745193375717,어떨까요? 네. 음.,어떠셨나요. 네. 어음.,19.74,False,0.2809999999590218
1373_5567_250.74_256.32,"일상,소통",normal,False,5.577932488389877,남극 대륙의 산인가요? 남극일까요? 어딜까요.,남극 대륙의 산 같은 곳이겠죠. 남극인가 봐요. 어때요?,28.38,False,0.5150000001303852
1373_5567_256.68_259.22,"일상,소통",hard,False,2.5446760859341566,네. 우선 맥주로 건배를 하도록 하겠습니다.,네. 먼저 잠시 비어로 건배하고 싶어요.,14.07,False,0.34399999980814755
1373_5567_272.00_275.53,"일상,소통",hard,False,3.525060455500011,"그래서 술이라든가, 거의 그냥 마시지 않았어요. 요즘.","그래서요, 술 같은 건 거의 안 마시고 있었어요. 최근에요.",16.41,False,0.3910000000614673
1373_5567_276.00_280.71,"일상,소통",hard,False,4.705075728400004,"네. 오늘은, 아, 오랜만이라도, 그도 그럴게, 실은 어제 참을 수 없어서 마셔 버렸지만요.","네. 오늘은, 아, 오랜만인데, 근데 사실 어제는 참지 못해서 마셔버렸어요.",35.86,False,0.5309999999590218
1373_5567_28.24_33.58,"일상,소통",hard,False,5.330492553036741,"점심 드셨어요? 아, 점심 드셨어요가 아니라. 저녁 드셨어요다. 여러분 저녁 드셨어요?","안녕하세요. 아, 안녕하세요가 아니에요. 밤 인사예요. 여러분, 밤 인사예요.",14.87,False,0.5630000000819564
1373_5567_281.33_284.11,"일상,소통",hard,False,2.7802570948409198,어제는 더 이상 참을 수 없어서 하이볼을 조금 마셔 버렸거든요.,"어제는 정말 참지 못해서, 조금만 하이볼을 마셨는데요.",16.08,False,0.3899999998975545
1373_5567_291.15_296.32,"일상,소통",hard,False,5.165029909556154,"네. 아, 하쿠바다케 등반하고 왔어요 라는 분이 계시네요. 날씨 좋았잖아요. 오늘.","네. 아, 하쿠마가타케를 오르셨네요. 그런 분들이 계시네요. 오늘 같은 날씨였으면 좋겠다고 생각해요.",32.36,False,0.6560000001918525
7266_28097_0.00_8.64,"패션,뷰티",normal,False,8.64,"여기 왼손 중지도 떨어져 버려서, 그 며칠 전에도 오른손, 둘 다 이번에는 중지가 떨어져 버렸습니다.","이쪽, 왼손의 중지도 떨어져 버렸고, 그 며칠 전에는 오른손도 양쪽 모두 이번엔 중지가 떨어져 버렸어요.",39.26,False,0.828999999910593
7266_28097_102.40_106.04,"패션,뷰티",normal,False,3.6400000000000006,그다음에 같이 밥 같은 거 먹고 그러는데,"그 후에는 함께 밥이나 가끔 가기도 해요,",3.86,False,0.3119999999180436
7266_28097_106.04_111.56,"패션,뷰티",normal,False,5.519999999999996,네일은 잠깐 갈 때는 쉬시는 분들이 많아서,"네일은 잠깐 다녀오는 경우가 많아서 쉬는 경우가 많아요,",24.36,False,0.4380000000819564
7266_28097_111.56_118.04,"패션,뷰티",normal,False,6.480000000000004,약간의 시술 고객이 줄어들기는 해서,"조금은 치료 받으러 오시는 고객이 줄어들긴 했지만,",21.78,False,0.46800000010989606
7266_28097_118.04_124.44,"패션,뷰티",normal,False,6.3999999999999915,어딘가의 타이밍에 조금만 모집할지도 생각하고 있기 때문에,어느 시점에서든 조금은 모집할 수도 있다는 생각은 해두고 있어.,9.0,False,0.40699999989010394
7266_28097_124.44_131.80,"패션,뷰티",normal,False,7.360000000000014,아직 구체적으로 생각하지 않아서 조금만 더 기다려주시면 감사하겠습니다.,"아직 구체적으로 생각하지는 않았기 때문에, 조금 더 기다려 주시면 정말 기쁠 것 같아요.",40.27,False,0.5149999998975545
7266_28097_131.80_134.56,"패션,뷰티",normal,False,2.759999999999991,"그렇기 때문에, 이쪽도 자주 듣습니다만,","그렇게 되었으니, 이쪽도 자주 물어보시는 건데,",30.01,False,0.4220000000204891
7266_28097_134.56_139.96,"패션,뷰티",normal,False,5.400000000000006,이것은 프리젤 네일 프렙이라고 하는 프리 프라이머 액체인데요.,"이건 프리젤의 네일 프렙이라는 프리프라이머 용액이에요,",30.03,False,0.4529999999795109
7266_28097_139.96_145.28,"패션,뷰티",normal,False,5.319999999999993,따로 에탄올 성분이 들어있는 액체라면 뭐든지 좋습니다.,에탄올 성분이 들어 있는 액체면 뭐든 괜찮아요.,44.52,False,0.4380000000819564
7266_28097_145.28_151.00,"패션,뷰티",normal,False,5.719999999999999,이것을 뿌리로 일단 스며들어가도록 하겠습니다.,이걸 뿌리 부분에 일단 스며들게 해볼게요.,17.05,False,0.375
7266_28097_151.00_157.68,"패션,뷰티",normal,False,6.680000000000007,"그대로 떼어 버리면 상당히 땅을 채워 넣는 경우가 많기 때문에,","그대로 벗겨 버리면 지터메가 많이 빠져 버리는 경우가 많아서,",18.66,False,0.46800000010989606
7266_28097_157.68_162.00,"패션,뷰티",normal,False,4.319999999999993,다만 두께감이 있으면 충전재를 가져가기 쉽기 때문에,"그저 두꺼운 경우엔 지메가 쉽게 빠질 수 있어서,",2.31,False,0.35999999986961484
7266_28097_162.00_167.16,"패션,뷰티",normal,False,5.159999999999997,"이 엄지손가락, 약지가 이번에는 좀 걱정스러운 요소입니다.",이번엔 이 엄지와 중지가 약간 걱정스러운 요소입니다.,42.98,False,0.4690000000409782
7266_28097_167.16_172.84,"패션,뷰티",normal,False,5.680000000000007,"안녕하세요, 잘 부탁드립니다.","안녕하세요, 잘 부탁드립니다.",100.0,False,0.2339999999385327
7266_28097_17.24_24.96,"패션,뷰티",normal,False,7.720000000000002,"색감은 조금 기대하고, 네, 그럼 우선입니다, 바로 평소처럼 손톱을 떼어 가고 싶습니다.","색감은 잠시 즐길 수 있는 것이라서, 예, 그렇다면 먼저 보통처럼 바로 손톱을 제거해 보고 싶어요.",13.75,False,0.6559999999590218
7266_28097_172.84_177.56,"패션,뷰티",normal,False,4.719999999999999,항상 네일 보러 와주시는 분들,"항상 네일을 보러 오시는 분들,",32.9,False,0.3130000000819564
7266_28097_177.56_184.16,"패션,뷰티",normal,False,6.599999999999994,추천이 오렌지라서 이번에도 따라하겠다고 해주시는 분들이 종종 계시는데요.,"추시가 오렌지라서 이번에도 따라해 주시는 분들이 여기저기 계시지만,",39.52,False,0.4529999999795109
7266_28097_184.16_188.72,"패션,뷰티",normal,False,4.560000000000002,오랜만에 다른 색을 하고 싶어서,"오랜만에 다른 색으로 해보고 싶어서,",49.49,False,0.31200000015087426
7266_28097_188.72_193.12,"패션,뷰티",normal,False,4.400000000000006,항상 주황색 참고해주시는 분들은 정말 죄송합니다.,항상 오렌지색을 참고해 주시는 분들께 진심으로 감사드립니다.,28.77,False,0.43799999984912574
7266_28097_195.16_204.16,"패션,뷰티",normal,False,9.0,역시 표면이 두꺼우면 맨땅 포장이 가져가기 십상인 것이군요.,그래서 표면이 두꺼우면 안에 채워진 게 다 빠져나가기 쉬운 거죠.,21.82,False,0.5620000001508743
7266_28097_204.16_210.20,"패션,뷰티",normal,False,6.039999999999992,겉면이 얇아야 팍 벗겨지는데,"표면이 얇은 쪽은 편하게 벗겨질 수 있어요,",8.93,False,0.43799999984912574
7266_28097_210.20_214.48,"패션,뷰티",normal,False,4.280000000000001,잠깐 스폰지 파일을 걸어갈까요?,조금만 스폰지파일을 써볼게요.,22.52,False,0.3589999999385327
7266_28097_214.48_220.84,"패션,뷰티",normal,False,6.360000000000014,접착 부분도 있었는데 접착을 떼도 역시 좀 가져가네요.,"붙는 부분도 있었지만, 붙는 걸 떼어도 결국 약간 끌려가네요.",18.24,False,0.5160000000614673
7266_28097_226.12_229.52,"패션,뷰티",normal,False,3.4000000000000057,다른 손가락도 가보도록 하겠습니다.,다른 손가락도 하고 싶어요.,32.04,False,0.2809999999590218
7266_28097_229.52_236.04,"패션,뷰티",normal,False,6.519999999999982,여기서 한 번 더 플렙 넣고,여기서도 한 번 더 프렙을 넣어줘.,28.11,False,0.3279999999795109
7266_28097_236.04_242.00,"패션,뷰티",normal,False,5.960000000000008,한 번 더 추가하면 더 잘 빠진다.,한 번 더 추가하면 더 쉽게 얻을 수 있어.,52.84,False,0.2970000000204891
7266_28097_24.96_35.64,"패션,뷰티",normal,False,10.68,제 네일은 항상 바를 때도 설명하고 있지만 떼어낼 수 있는 베이스 젤을 사용하고 있기 때문에 이번에도 떼어 가겠습니다.,"저의 네일은 항상 바를 때 설명했지만요, 벗겨지는 베이스 젤을 사용해서 이번에도 벗겨볼게요.",29.91,False,0.6560000001918525
7266_28097_242.00_246.80,"패션,뷰티",normal,False,4.800000000000011,마침 치에코 선생님의 지난 번 네일 체인지 아카이브에서 보고 있었습니다.,정확히 천혜코 선생님의 이전 네일 체인지 아카이브에서 봤어요.,38.24,False,0.5469999997876585
7266_28097_249.44_253.80,"패션,뷰티",normal,False,4.360000000000014,꼭 몇 번이라도 봐주시면 너무 감사하겠습니다.,정말로 몇 번이나 보시면 제가 매우 기쁠 거예요.,9.82,False,0.3600000001024455
7266_28097_255.04_260.20,"패션,뷰티",normal,False,5.159999999999997,"마침 머신, 마이네일을 끄고 있었어요.","정확히 말하면, 저는 머신과 마이네일을 떼고 있었습니다.",23.6,False,0.4529999999795109
