seg_id,category,duration_s,ja_ref,hyp,cer,chrf++,bleu_char,rouge_l_f1,stt_elapsed_s
1352_5491_173.32_175.00,여행,1.6800380602462894,マンペ（聞こえへん）/（聞こえない）って結構多いな。,万引き声編って結構多いな,0.72,18.9,17.45,0.3784,0.515999999945052
1352_5491_184.48_187.35,여행,2.869658632264617,もうできない。もう、ちょい声張ろう。結構張ってる。,もうちょいこいはる俺結構張ってるよな,0.619,28.81,41.13,0.5641,0.6880000000819564
1352_5491_187.34_188.67,여행,1.3300796886116473,うん、めちゃくちゃ張ってる。,むちゃくちゃあってる,0.3333,29.1,43.01,0.7273,0.4369999999180436
1352_5491_189.32_194.45,여행,5.124628317937606,でもこれ（聞こえへん）/（聞こえない）ってもうちょいだから、まあ、バンコクの街並みを見ながらね。,これつっこうへんっていうのはもうねだからまあ韓国の街並みを見ながらね,0.4889,25.7,31.91,0.6076,1.2820000000065193
1352_5491_203.03_206.73,여행,3.6947983996393816,欲しい。でもあれでスラムとか撮影行きたくない。,でもあれでスラムとか撮影行きたくない,0.1429,74.12,84.65,0.9231,0.5
1352_5491_21.00_31.33,여행,10.329722873800002,ここは非常に交通量が多いところに走られましてあの、非常に車の音がうるさいなって思うかもしれないんですけどちょっと、悪い。,交通量が多いところに乗っていられまして、車の音がうるさいなって思うかもしれないですけど、運転手があれですよね。,0.4561,45.6,58.1,0.6972,1.577999999979511
1352_5491_212.90_216.99,여행,4.089751418973037,聞こえるで。外うるさいから仕方ないんやね。近づいたら聞こえるわ。,を聞こえるで外歌いから仕方ないんやね近づいたら聞こえるわ,0.1379,68.0,83.42,0.9123,0.9529999999795109
1352_5491_216.72_221.94,여행,5.21975641151576,もうしわけない。ここに一回行ってみたいんだけど結構知らんとこや。,you don't want to go away,1.0,0.0,0.0,0.0,0.2809999999590218
1352_5491_227.52_229.89,여행,2.3699559928001293,あの、タイチ君も1ヶ月以上住んでる。,あの大地君も1ヶ月以上来てるよ,0.4375,31.72,42.53,0.6452,0.5
1352_5491_229.89_232.22,여행,2.324961345020853,いやー、わあ、ぜんぜん住みやすいね、ほんとうに。,トミーやーまぁ全然住みやすいね本当に,0.6,19.81,27.43,0.4737,0.7040000000270084
1352_5491_231.90_238.33,여행,6.429473103499987,暑いけど、なんでも揃ってるもんな、飯、普通にウーバーで頼んでも400円で食うよ。,なんでも食べてもない,0.8056,7.12,2.39,0.3043,0.35999999998603016
1352_5491_243.00_248.36,여행,5.359600367399992,ていうか、ずっとさ、もう出前生活が続いちゃうよね。400円だから。,ってがずっとさあもう出前生活が続いちゃうよね400円だから,0.1724,65.33,80.44,0.8966,0.8599999999860302
1352_5491_279.00_282.99,여행,3.994762718199979,タイで面白いこと、いやー、まあ、言えないあんなことやこんなことが。,で面白いことをいやーまあ言えないあんなことやこんなことが,0.1034,71.28,87.09,0.9474,0.8279999999795109
8407_40837_0.00_15.28,"음식,요리",15.28,今日はほとんど忘れていなかった、蒸気ガスパッケージを紹介します,thank you.,1.0,0.0,0.0,0.0,0.14000000001396984
8407_40837_106.28_108.28,"음식,요리",2.0,おっと、おぶさんありがとう,おっとおぶさんありがとう,0.0,100.0,100.0,1.0,0.3440000000409782
8407_40837_108.28_114.28,"음식,요리",6.0,久しぶりの寿司だよ、いつぶり?半年くらい?めっちゃ久しぶり,いや久しぶりの寿司だよいつぶり半年ぐらいめっちゃ久しぶり,0.1786,56.35,72.25,0.8929,0.9689999999245629
8407_40837_116.28_119.28,"음식,요리",3.0,ライブ初参戦、日生さん、よいよいよい,ライブ初参戦に精算良い良い,0.5,23.99,32.47,0.5517,0.48400000005494803
8407_40837_120.28_122.28,"음식,요리",2.0,トモさんありがとう、一万人,アトモさんありがとう1万人,0.1667,60.13,70.16,0.88,0.31200000003445894
8407_40837_129.28_138.28,"음식,요리",9.0,こんばんは、あしゅあしゅさん,こんばんはあしゃあしゃあしゃあしゃあしゃあ,0.9231,33.81,30.6,0.5294,0.6869999999180436
8407_40837_171.28_178.28,"음식,요리",7.0,30皿がお寿司で10皿がデザート,30皿がお寿司で10皿がデザート,0.0,100.0,100.0,1.0,0.46899999992456287
8407_40837_178.28_181.28,"음식,요리",3.0,だからワンチャンいけるかなって感じ,だからワンちゃんいけるかなって感じ,0.1765,51.52,69.65,0.8235,0.4690000000409782
8407_40837_185.28_194.28,"음식,요리",9.0,つまみ食い、もう始めてもいいかな,つまみ食いもう始めてもいいかな,0.0,100.0,100.0,1.0,0.4690000000409782
8407_40837_212.28_219.28,"음식,요리",7.0,じゃあ今からね、体重測定から始めますね、何キロ増えるのか,じゃあ今からね体重測定から始めますね何キロ増えるのか,0.0,100.0,100.0,1.0,0.765999999945052
8407_40837_231.28_237.28,"음식,요리",6.0,あれ、消えた、待って待ってもう一回,あら消えた待って待ってもう一回,0.0667,72.69,86.66,0.9333,0.375
8407_40837_259.28_267.28,"음식,요리",8.0,全然見えんかった、えっとねー体重は54.5、この服を着て54.5です,全然見えなかったえっとね体重は545この服を着て,0.2812,39.36,52.25,0.8214,0.625
8407_40837_267.28_271.28,"음식,요리",4.0,はい、皆さん覚えていてください、どんぐらい増えるかな,35ですはい皆さん覚えていてくださいどんぐらい増えるか,0.2083,79.47,84.28,0.902,0.6720000000204891
8407_40837_285.28_291.28,"음식,요리",6.0,え、じゃあ俺も一回毎日大食いしてみようかな,もう一回毎日大食いしてみようかな,0.3,59.49,68.24,0.8333,0.5
8407_40837_297.28_301.28,"음식,요리",4.0,マジでもっと大きくなりたかった,マジでもっと大きくなりたかった,0.0,100.0,100.0,1.0,0.625
8407_40837_304.28_308.28,"음식,요리",4.0,よし、54.5、みんな覚えててね、ほんと,よし545みんな覚えててねほんと,0.0588,65.6,83.2,0.9697,0.48499999998603016
8407_40837_322.28_325.28,"음식,요리",3.0,ふーてらのてらは、めしてらのてら!,フーテロンテロはミステロなテロ,0.875,1.81,2.92,0.129,0.4529999999795109
8407_40837_325.28_330.28,"음식,요리",5.0,ということで、今日はお寿司100貫を食べていこうと思います,あーってことで今日はお寿司100貫を食べていこうと思います,0.1429,74.99,85.43,0.8772,0.9690000000409782
8407_40837_330.28_333.28,"음식,요리",3.0,それでは食べていきましょう,それでは食べていきまーしゅー,0.2308,60.48,69.31,0.8148,0.5629999999655411
8407_40837_355.28_359.28,"음식,요리",4.0,そう、めっちゃ小柄なんですよ,そうめっちゃ小柄なんですよ,0.0,100.0,100.0,1.0,0.4529999999795109
8407_40837_377.28_382.28,"음식,요리",5.0,この挨拶、特に意味はないかな,この挨拶特に意味はないかな,0.0,100.0,100.0,1.0,0.43700000003445894
8407_40837_382.28_386.28,"음식,요리",4.0,なんか先輩が、なんかこんなのもいいねみたいな,なんか先輩がなんかこんなのもいいねみたいな,0.0,100.0,100.0,1.0,0.6570000000065193
8407_40837_386.28_389.28,"음식,요리",3.0,で、一緒に考えた、やったっけな、どうやったっけ,一緒に考えたらやったっけなどうやったっけ,0.1,67.58,85.79,0.95,0.75
8407_40837_398.28_401.28,"음식,요리",3.0,総額ね、5000円くらいですね,総額5000円ぐらいですね,0.1429,37.94,57.73,0.8889,0.43799999996554106
8407_40837_401.28_412.28,"음식,요리",11.0,何のネタか、そりゃあね、一番大好きな穴子からで決めてた,何の音だからそれはねぇ一番大好きなアナゴからで決めてた,0.4,32.55,42.4,0.6923,0.875
8407_40837_430.28_435.28,"음식,요리",5.0,米田はね、明日動画上げるのでお楽しみに,米だわね明日動画上げるのでお楽しみに,0.1111,69.71,83.05,0.8889,0.6559999999590218
8407_40837_456.28_460.28,"음식,요리",4.0,今日はお寿司だけ一応、でも一応ね,今日はお寿司だけ一応でも一応ねー,0.0667,84.34,93.06,0.9677,0.5470000000204891
8407_40837_460.28_465.28,"음식,요리",5.0,あの、もし全部食べきれたらプリンが1個あります,あのもし全部食べきれたらプリンが1個あります,0.0,100.0,100.0,1.0,0.625
8407_40837_470.28_474.28,"음식,요리",4.0,ね、米田マジで楽しみにしてて、めっちゃ,ねこめらマジで楽しみにしてめっちゃ,0.2353,51.52,69.65,0.8235,0.640999999945052
8407_40837_482.28_487.28,"음식,요리",5.0,陸上のね、長距離1500とかやってるかな,これでいいかな,0.8947,2.64,2.37,0.1538,0.21799999999348074
1373_5567_102.40_111.99,"일상,소통",9.585014636599993,で、なんかね、最近、ちょっと、途中で写真とかを挿入できるように、なんか、ソフトを使って配信してるんですよね。,でなんかね最近ちょっと途中で写真とかを挿入できるようになんかソフトを使って配信してるんですよね,0.0,100.0,100.0,1.0,1.375
1373_5567_111.99_121.85,"일상,소통",9.860005090983364,なので、なんかね、私たちと、皆さん、私たちじゃない、私と皆さんの間に、あの、時差が、10秒とか20秒くらいあるのかな。みたいなんですけど。,なのでなんかね私たちと皆さん私たちじゃない私と皆さんの間にあの時差が10秒とか20秒くらいあるのかなみたいなんですけど,0.0,100.0,100.0,1.0,1.484000000054948
1373_5567_122.00_126.63,"일상,소통",4.625073182999998,ちょっとまあ、それは、あまり気にしないように、ちょっとね、配信していきたいと思います。,ちょっとまあそれはあまり気にしないようにちょっとね配信していきたいと思います,0.0,100.0,100.0,1.0,1.0310000000754371
1373_5567_127.20_133.94,"일상,소통",6.735122820099988,よし。で、えーと、ちょっと待ってくださいね。私のチャットが見やすいように、自分のページをスマホで見ますね。,よしで8ちょっと待ってください私のチャットが見やすいように自分のページをスマホでいますね,0.1064,64.11,78.53,0.9231,1.0309999999590218
1373_5567_134.90_138.76,"일상,소통",3.8550439098000027,よいしょ。はい。オッケー。これで、見られるようになりました。,はいokこれで見られるようになりました,0.32,51.9,58.97,0.7727,0.4530000000959262
1373_5567_138.91_146.61,"일상,소통",7.7000000000341515,はい。じゃあ、えーと、皆さんこんばんは。国内登山？っていうね、コメントが、はい。ありますね。,はいじゃあ8皆さんこんばんは国内登山っていうねコメントがありますね,0.1579,53.95,69.91,0.9014,0.9059999999590218
1373_5567_146.80_151.59,"일상,소통",4.790039455200002,えっとですね、今回は、えーと、国内ではなく、海外の登山についてちょっと、発表したいと思います。,今回は国内ではなく海外の登山についてちょっと発表したいと思います,0.2195,64.07,71.61,0.8767,0.8120000000344589
1373_5567_157.50_159.63,"일상,소통",2.130034364199986,じゃーん。はい。ビールを用意しました。,じゃんかいビールを用意しました,0.125,57.93,71.35,0.9032,0.40700000000651926
1373_5567_165.64_178.08,"일상,소통",12.435021000287861,これは、えーと、私、えー、7月上旬かな。7月だっけ。7月かな、に、エルブレスっていうアウトドア用品店で、あの、イベントやったんですよ。,これは私7月上旬かな7月だっけ7月かなにエルブレスっていうアウトドア用品店でイベントやったんですよ,0.125,67.55,79.58,0.9333,1.187000000034459
1373_5567_178.20_183.93,"일상,소통",5.725035000500014,御茶ノ水店で。その時にね、視聴者さんが持ってきてくださって、ちょっと今日、飲んでみようと思って、残しておきました。,お茶の水店でその時にね視聴者さんが持ってきてくださってちょっと今日飲んでみようと思って残しておきました,0.0392,80.69,94.42,0.9608,1.297000000020489
1373_5567_18.39_22.40,"일상,소통",4.010329641464466,よいしょ。はい。映ったら、皆さん、教えてください。,でしょ写ったら皆さん教えてください,0.25,55.17,65.62,0.8108,0.5939999999245629
1373_5567_184.24_186.56,"일상,소통",2.3248949983878617,これ、どこのビールなんだろう。流れ星。,どこのビールなんだろう流れ星,0.125,75.07,86.69,0.9333,0.3910000000614673
1373_5567_188.57_197.98,"일상,소통",9.414088590822104,国産ホップ農家の方が育てたホップを、ま、国産のホップが使われたビールということで、美味しそう。じゃあ、いただきます。,国産ホップ農家の方が育てたホップを国産のホップが使われたビールということでおいしそうじゃいただきます,0.0769,66.0,82.75,0.9412,1.4219999999040738
1373_5567_200.19_203.88,"일상,소통",3.6898867254776633,うわー。はい。なんか、パッケージもすごいおしゃれ。はい。,はいなんかパッケージもすごいおしゃれ,0.2174,68.0,75.75,0.878,0.5940000000409782
1373_5567_204.40_205.66,"일상,소통",1.2600050909999823,視聴者様、ありがとうございます。,視聴者様ありがとうございます,0.0,100.0,100.0,1.0,0.42099999997299165
1373_5567_205.71_208.64,"일상,소통",2.929996181746958,で、えーと、グラスはね、これ超お気に入りなんですけど、,グラスはねこれ超お気に入りなんですけど,0.1739,71.69,81.02,0.9048,0.6880000000819564
1373_5567_208.66_220.91,"일상,소통",12.24985363408183,これは、えっとスイスの、えー、このクライネ・シャイデックっていう、あの、グリンデルワルドのね、この、こう、高い山の上の方にある駅の、はい。えー、これ、グラスですね。,これはスイスのこのクライネシャイデックっていうグリーンデルワルトの高い山の上の方にある駅の高いグラスですね,0.2794,44.66,55.3,0.8264,1.4209999999729916
1373_5567_220.97_222.58,"일상,소통",1.6103041865648322,じゃあ、これでちょっと、いただきます。,じゃあこれでちょっといただきます,0.0,100.0,100.0,1.0,0.5
1373_5567_223.70_227.42,"일상,소통",3.722738758600002,あ、皆さん予想してますね。マッターホルンですかって、次登る山。,あ皆さん予想してますね待ったあるんですかって次の堀山,0.3333,42.75,55.86,0.6792,0.8599999999860302
1373_5567_23.75_26.94,"일상,소통",3.185154638714039,ちょっとね、今日は、若干のタイムラグ、あ、,ちょっとね今日は若干のタイムが,0.1765,69.67,80.99,0.875,0.5780000000959262
1373_5567_231.50_238.03,"일상,소통",6.529919816930317,あ、ちょっと、私、注ぎ方が、あんまり上手じゃなくて、泡が出ちゃった。ちょっと、ちょっと待ちましょうね。はーい。,ちょっと私注ぎ方があんまり上手じゃなくてあああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ,5.087,17.81,7.43,0.1338,6.625
1373_5567_240.87_242.99,"일상,소통",2.115469007227915,エベレスト？っていうコメントもありますね。,エベレストっていうコメントもありますね,0.05,68.35,86.06,0.9744,0.375
1373_5567_243.38_247.53,"일상,소통",4.145745193375717,どうでしょうか。はい。えーと。,どうでしょうかはーいえーと,0.0833,60.25,76.12,0.96,0.4059999999590218
1373_5567_250.74_256.32,"일상,소통",5.577932488389877,南極大陸の山とかですか。南極でしょうかね。どうかな。,南極大陸の山とかですか南極でしょうかねどうかなぁ,0.0435,84.88,95.54,0.9787,0.7820000000065193
1373_5567_256.68_259.22,"일상,소통",2.5446760859341566,はい。まずはちょっと、ビールで乾杯したいと思います。,まずはちょっとビールで乾杯したいと思います,0.087,78.84,90.92,0.9545,0.5779999999795109
1373_5567_272.00_275.53,"일상,소통",3.525060455500011,なのでね、お酒とか、ほとんどもう、飲んでなかったんですよ。最近。,なのでねお酒とかほとんども飲んでなかったんですよ最近,0.037,73.59,90.0,0.9811,0.7970000000204891
1373_5567_276.00_280.71,"일상,소통",4.705075728400004,はい。今日は、あ、久しぶりでも、だ、実は昨日、我慢できなくて飲んじゃったんですけど。,はい今日は久しぶりでも絶対昨日が満開でなくて飲んじゃったんですけど,0.2286,47.79,62.89,0.8235,1.0
1373_5567_28.24_33.58,"일상,소통",5.330492553036741,こんにちは。あ、こんにちはじゃない。こんばんはだ。皆さん、こんばんは。,こんにちはこんにちはじゃないこんばんはだ皆さんこんばんは,0.0345,74.55,90.74,0.9825,0.5309999999590218
1373_5567_281.33_284.11,"일상,소통",2.7802570948409198,昨日はねもう、我慢できなくて、ちょっとハイボール飲んじゃったんですけど。,今日はもう我慢できなくてハイボール飲んじゃったんですけど,0.1818,59.08,71.24,0.8852,0.8440000000409782
1373_5567_291.15_296.32,"일상,소통",5.165029909556154,はい。あ、白馬岳登って来ました。って方いますね。お天気良かったんじゃないですか。今日とか。,はいあ白畑登ってきましたって方いますねお天気良かったんじゃないですか今日とか,0.0769,68.55,83.62,0.9351,1.0940000000409782
7266_28097_0.00_8.64,"패션,뷰티",8.64,こちら、左手の中指も取れちゃって、その数日前にも右手、両方とも今回は中指が取れてしまいました。,こちら左手の中指も取れちゃってその数日前にもね右手何だろうね両方とも今回は中指が取れてしまいました,0.1395,74.81,81.35,0.9348,1.5150000000139698
7266_28097_102.40_106.04,"패션,뷰티",3.6400000000000006,その後一緒にご飯とかは行ったりするんですけど、,なんかその後一緒にねご飯とかは行ったりするんですけど,0.1818,71.07,77.09,0.9167,1.015999999945052
7266_28097_106.04_111.56,"패션,뷰티",5.519999999999996,ネイルはちょっと行くときはお休みになっちゃう方が多くて、,なんかねまあネイルはねちょっと行っときやっぱお休みになっちゃう方が多くて,0.4074,51.75,54.52,0.7937,1.1560000000754371
7266_28097_111.56_118.04,"패션,뷰티",6.480000000000004,ちょっと施術のお客様が減ってはいるので、,あのちょっと施術のお客様減ってはいるので,0.1579,65.61,80.32,0.9231,0.75
7266_28097_118.04_124.44,"패션,뷰티",6.3999999999999915,どっかのタイミングで少しだけ募集するかもは考えているので、,ちょっとどっかのタイミングで少しだけ募集するかもはちょっと考えているのでは,0.3214,71.83,70.17,0.8615,1.25
7266_28097_124.44_131.80,"패션,뷰티",7.360000000000014,まだ具体的に考えていないので、もうちょっとお待ちいただけたら嬉しいです。,まだ具体的に考えてないのでもうちょっとお待ちいただけたらうれしいです。,0.0882,66.6,84.03,0.9412,0.9059999999590218
7266_28097_131.80_134.56,"패션,뷰티",2.759999999999991,というわけで、こちらもよく聞かれますが、,というわけでこちらもよく聞かれますが,0.0,100.0,100.0,1.0,0.48499999998603016
7266_28097_134.56_139.96,"패션,뷰티",5.400000000000006,これはプリジェルのネイルプレップというプレプライマーの液体なんですけど、,これはねプリジェルのネイルプレップっていうプレプライバーの液体なんですけど,0.1143,60.55,75.03,0.9167,0.9370000000344589
7266_28097_139.96_145.28,"패션,뷰티",5.319999999999993,別にエタノール成分が入っている液体だったら何でもいいです。,あれですね別にエタノール成分入ってる機械だったら何でもいいです,0.3214,52.3,62.37,0.8136,0.875
7266_28097_145.28_151.00,"패션,뷰티",5.719999999999999,これを根元に一旦しみ渡していきましょう。,これをね根元にちょっと一旦染み渡していきましょう,0.3158,47.33,51.28,0.8372,0.859000000054948
7266_28097_151.00_157.68,"패션,뷰티",6.680000000000007,そのまま剥がしちゃうと結構地詰めが持っていかれてしまうことが多いので、,そのまま剥がしちゃうと結構地爪が持ってかれてしまうことが多いので,0.0882,64.68,81.02,0.9394,1.015999999945052
7266_28097_157.68_162.00,"패션,뷰티",4.319999999999993,ただ厚みがあると地詰めが持っていかれやすいので、,ただねあと厚みがあると地詰め持ってかれやすいのでこの親指,0.3913,48.53,55.44,0.8235,0.859000000054948
7266_28097_162.00_167.16,"패션,뷰티",5.159999999999997,この親指、薬指が今回はちょっと心配な要素でございます。,薬指が今回はちょっと心配な要素でございます,0.16,73.0,82.66,0.913,0.5940000000409782
7266_28097_167.16_172.84,"패션,뷰티",5.680000000000007,こんばんは、よろしくお願いします。,あーこんばんはよろしくお願いします,0.1333,83.01,87.02,0.9375,0.4529999999795109
7266_28097_17.24_24.96,"패션,뷰티",7.720000000000002,色味はちょっとお楽しみとして、はい、じゃあまずね、早速いつも通り爪を取っていきたいと思います。,まあ色味はちょっとお楽しみとしてはいじゃあまずね早速いつも通り爪を取っていきたいと思います,0.0465,84.87,95.4,0.9773,1.562000000034459
7266_28097_172.84_177.56,"패션,뷰티",4.719999999999999,いつもネイルを見に来てくださる方、,そういつもねぇ中ねいる見に来てくださる方あの前にいるのライブ,1.125,39.13,31.21,0.5217,0.890999999945052
7266_28097_177.56_184.16,"패션,뷰티",6.599999999999994,推しがオレンジなので今回もお真似しますと言ってくださる方がちょこちょこいらっしゃるんですけど、,おしがオレンジなので今回はおまねします行ってくださる方がちょこちょこいらっしゃるんですけど,0.1304,63.41,77.71,0.8791,1.172000000020489
7266_28097_184.16_188.72,"패션,뷰티",4.560000000000002,久々に違う色をやりたいと思うので、,ちょっと久々に違う色をすいませんねやりたいと思うので,0.625,59.49,52.32,0.7619,0.8279999999795109
7266_28097_188.72_193.12,"패션,뷰티",4.400000000000006,いつもオレンジ色参考にしてくださっている方は本当にすみません。,いつもオレンジ色参考にしてくださっている方は本当すいません,0.0667,70.86,84.78,0.9492,0.7820000000065193
