seg_id,category,group,has_proper_noun,duration_s,ko_ref,hyp_ko,chrf++,latin_leak,translate_elapsed_s
7112_25922_127.00_129.00,게임,normal,False,2.0,이거 헤어지면 끝이야,만약 이 사람들이 떠나간다면 끝이야,18.68,False,0.15600000019185245
7112_25922_135.00_136.00,게임,normal,False,1.0,그럼 촛불 다 내가 맡을 테니까,그럼 로우소의 모든 것는 내가 대리하겠다는 거야,10.68,False,0.21899999980814755
7112_25922_146.00_148.00,게임,normal,False,2.0,사용설명서에 2권 뺏기지 않은 지금,지금 두 장의 사용설명서를 받지 못했습니다.,18.6,False,0.1880000000819564
7112_25922_152.00_154.00,게임,normal,False,2.0,좀 읽어보고 읽어보고,조금 읽어 조금 읽어,8.89,False,0.125
7112_25922_156.00_157.00,게임,normal,False,1.0,기다려 매치하고 있다고 나도,기다리는 것이 있어서 저도 기다리고 있어요,7.73,False,0.1720000000204891
7112_25922_16.00_18.00,게임,normal,False,2.0,아! 샘 형 찼지!,아! 저한테 踢었어요!,16.1,False,0.125
7112_25922_161.00_162.00,게임,normal,False,1.0,불붙은 촛불을 만들다,불로운 로우소주를 만들다,14.18,False,0.13999999989755452
7112_25922_163.00_164.00,게임,normal,False,1.0,납땜을 만들 필요가 있다,로우 다이를 만들어야 해요,6.26,False,0.1410000000614673
7112_25922_170.00_172.00,게임,normal,False,2.0,숙제와 양초와 성냥을 조합하면 만들 수 있다,만약 당신이 숙제와 로우소쿠와 마치를 함께 놓는다면 만들 수 있을 거예요.,21.84,False,0.2809999999590218
7112_25922_175.00_176.00,게임,normal,False,1.0,촛불이 없어지면 불이 꺼진다,로우소쿠가 없으면 불이 꺼집니다.,15.82,False,0.15600000019185245
7112_25922_180.00_181.00,게임,normal,False,1.0,불붙은 숙제와 촛불을 조합하면,불타는 숙제와 로우소주를 함께 하면,12.7,False,0.18799999984912574
7112_25922_186.00_188.00,게임,normal,False,2.0,불붙은 숙제를 가지고 있는 사람 근처에 있는 사람도,불안정한 과제를 가진 사람의 근처에 있는 사람들도,29.51,False,0.2190000000409782
7112_25922_194.00_195.00,게임,normal,False,1.0,저 3개 가지고 있으니까 이제 그럼,저 세 개 있으니까 저 역시도,16.21,False,0.1559999999590218
7112_25922_198.00_203.00,게임,normal,False,5.0,아 근데 그 레시피 있잖아 지금 구할 수 있는 저 초록색 레시피를 사용해서,"아, 저 레피를 사용해, 저 초록색 레피를 사용해",20.04,False,0.2190000000409782
7112_25922_2.00_4.00,게임,normal,False,2.0,뭔가 바스락바스락하고,저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저,0.0,False,1.6089999999385327
7112_25922_204.00_206.00,게임,normal,False,2.0,저기 우클릭으로 사용해서,"저기, 오른쪽 클릭으로 사용하세요.",32.77,False,0.1720000000204891
7112_25922_206.00_208.00,게임,normal,False,2.0,그 세 가지를 조합하면,이 세 가지를 합친다면,29.09,False,0.10899999993853271
7112_25922_208.00_210.00,게임,normal,False,2.0,아 숙제 없어? 숙제 내가 가지고 있구나.,숙제를 가져오지 않았니? 저가 가져왔어요,8.16,False,0.1880000000819564
7112_25922_221.00_222.00,게임,normal,False,1.0,오케이 오케이 오케이 오케이,오케 오케 오케 오케,13.83,False,0.10899999993853271
7112_25922_222.00_223.00,게임,normal,False,1.0,그럼 촛불도 건네놓을게,그렇다면 로우소주도 보내주실래요?,2.23,False,0.1720000000204891
8407_40837_0.00_15.28,"음식,요리",normal,False,15.28,오늘은 거의 잊지 않았던 증기가스 패키지를 소개하겠습니다.,"오늘은 대부분 잊지 않았고, 스팀 가스파크지를 소개하겠습니다.",40.39,False,0.2809999999590218
8407_40837_106.28_108.28,"음식,요리",normal,False,2.0,"이런, 아저씨 고마워요","저기, 고마워요",24.37,False,0.0940000000409782
8407_40837_108.28_114.28,"음식,요리",normal,False,6.0,"오랜만에 초밥이야, 얼마만이야?반년정도? 정말 오랜만이야.",오랜만에 寿司를 먹었네요. 몇 년 만에 먹었나요? 6개월 정도?,13.59,False,0.2809999999590218
8407_40837_116.28_119.28,"음식,요리",normal,False,3.0,"라이브 첫 참전, 닛세이씨, 좋아요이","첫 라이브 경험, 히로시마, 와서 와서 와서",13.83,False,0.1880000000819564
8407_40837_120.28_122.28,"음식,요리",normal,False,2.0,"토모씨 고마워요, 만명","고마워요, 1만 명의 팔로워",34.72,False,0.14000000013038516
8407_40837_129.28_138.28,"음식,요리",normal,False,9.0,"안녕하세요, 아슈아슈씨","안녕하세요, 아시ュ 아시ュ 씨",51.5,False,0.15699999989010394
8407_40837_171.28_178.28,"음식,요리",normal,False,7.0,30접시가 초밥이고 10접시가 디저트,30개의 寿司와 10개의 디저트,12.59,False,0.125
8407_40837_178.28_181.28,"음식,요리",normal,False,3.0,그래서 왕창 갈 수 있지 않을까 하는 느낌,그래서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테 와서 저한테,2.3,False,1.593000000109896
8407_40837_185.28_194.28,"음식,요리",normal,False,9.0,안주 먹고 이제 시작해도 될까,저 окон문을 打开吧,0.0,False,0.09399999980814755
8407_40837_212.28_219.28,"음식,요리",normal,False,7.0,"그럼 지금부터 체중 측정부터 시작할게요, 몇 킬로그램 늘어나는지",그렇다면 지금부터 무게중량 측정을 시작하겠습니다. 몇 킬로그램이 늘었나요?,19.07,False,0.3130000000819564
8407_40837_231.28_237.28,"음식,요리",normal,False,6.0,"어, 꺼졌어, 잠깐만, 잠깐만 다시","저기, 사라졌어요, 기다리세요, 한 번 더 기다리세요.",9.63,False,0.2649999998975545
8407_40837_259.28_267.28,"음식,요리",normal,False,8.0,전혀 보이지 않았다. 음.. 몸무게는 54.5 이 옷을 입고 54.5 입니다.,"전혀 보이지 않았어요, 저 몸무게는 54.5, 저 옷을 입었을 때는 54.5였어요.",37.51,False,0.3440000000409782
8407_40837_267.28_271.28,"음식,요리",normal,False,4.0,"네, 여러분 기억하세요, 얼마나 늘어날까","네, 여러분 기억하십시오, 多少 더 올지 모르겠지만",36.08,False,0.25
8407_40837_285.28_291.28,"음식,요리",normal,False,6.0,"어, 그럼 나도 한번 매일 대식해볼까?",그래서 저도 하루에 한 번씩 많이 먹어볼까요?,9.2,False,0.2190000000409782
8407_40837_297.28_301.28,"음식,요리",normal,False,4.0,정말로 더 크고 싶었다.,저도 좀 더 커질 수 있었음 좋았음,4.67,False,0.1559999999590218
8407_40837_304.28_308.28,"음식,요리",normal,False,4.0,"좋아, 54.5 모두 기억해, 정말","좋아요, 54.5, 모두 기억하세요, 호ント로",33.13,False,0.18700000015087426
8407_40837_322.28_325.28,"음식,요리",normal,False,3.0,후테라노테라는 메시라노테라!,저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저 저,0.0,False,1.6409999998286366
8407_40837_325.28_330.28,"음식,요리",normal,False,5.0,그래서 오늘은 초밥 100관을 먹고 가려고 합니다.,그래서 저는 오늘 寿司 100개를 먹을 거예요,11.8,False,0.1880000000819564
8407_40837_330.28_333.28,"음식,요리",normal,False,3.0,그럼 먹고 갑시다,그럼 먹어 봅시다.,21.05,False,0.125
8407_40837_355.28_359.28,"음식,요리",normal,False,4.0,"맞아요, 엄청 작아요.","네, 저는 정말 작은 편이에요.",10.65,False,0.1559999999590218
8407_40837_377.28_382.28,"음식,요리",normal,False,5.0,"이 인사, 특별한 의미는 없을까?",이 인사는 특별히 의미가 없는 것 같네요.,14.11,False,0.2029999999795109
8407_40837_382.28_386.28,"음식,요리",normal,False,4.0,뭔가 선배님이 뭔가 이런 것도 좋네 이런 것도 좋아요.,저한테 선배가 뭐 저거 좋아 보이는 거 같아요,5.98,False,0.2190000000409782
8407_40837_386.28_389.28,"음식,요리",normal,False,3.0,"그래서 같이 생각했어, 했지, 어떻게 했지?",함께 고민했나요? 뭐가 되었나요?,2.86,False,0.1720000000204891
8407_40837_398.28_401.28,"음식,요리",normal,False,3.0,총액은 5000엔 정도군요.,"그래서 총 금액은 5,000엔 정도로 되겠네요.",32.22,False,0.1869999999180436
8407_40837_401.28_412.28,"음식,요리",normal,False,11.0,"무슨 소재인지, 그거야, 제일 좋아하는 붕장어부터 정했어.","그게 뭐야, 그건 제가 제 마음에 가장 좋아하는 구멍에서 결정했거든지",13.04,False,0.3130000000819564
8407_40837_430.28_435.28,"음식,요리",normal,False,5.0,요네다는 내일 동영상 올리니까 기대해주세요.,"미타, 내일 영상 올리니 즐거워하세요",16.62,False,0.2029999999795109
8407_40837_456.28_460.28,"음식,요리",normal,False,4.0,"오늘은 초밥만 일단, 그래도 일단은..",오늘은 오늘만의 오늘입니다. 그럼에도 불구하고 오늘만의 오늘입니다.,10.52,False,0.2809999999590218
8407_40837_460.28_465.28,"음식,요리",normal,False,5.0,"저기, 만약 다 먹으면 푸딩이 1개 있어요.",만약 다 먹어버린다면 저기에 한 개 있어요,23.82,False,0.2029999999795109
8407_40837_470.28_474.28,"음식,요리",normal,False,4.0,"있잖아, 요네다 정말로 기대하고 있어, 굉장히","미타 마지로 즐기세요, 메차",4.41,False,0.15600000019185245
8407_40837_482.28_487.28,"음식,요리",normal,False,5.0,육상에서 장거리 1500 이런거 하고 있을까?,"지상에서, 150km/h와 같은 속도로 가는 거야?",10.49,True,0.21899999980814755
1373_5567_102.40_111.99,"일상,소통",hard,False,9.585014636599993,"그래서 뭐라고 할지, 요즘 잠깐 중간에 사진 같은 걸 삽입할 수 있도록 뭔가 소프트웨어를 사용해서 라이브 하고 있거든요.",최근에 저는 사진을 중간에 삽입할 수 있도록 して、어떤 거 같이 사용하고 있어요.,19.04,False,0.2970000000204891
1373_5567_111.99_121.85,"일상,소통",hard,False,9.860005090983364,"그래서 뭔가 우리랑 여러분, 우리가 아니라 저랑 여러분 사이에 저 시차가 10초나 20초 정도 있으려나. 그런 것 같은데요.","그래서 저와 여러분들, 저와 여러분들 사이에는, 10초, 20초 정도의 시간 차이가 있는 것 같아요. 저는 그렇게 생각하거든요.",18.23,False,0.5309999999590218
1373_5567_122.00_126.63,"일상,소통",hard,False,4.625073182999998,"뭐 좀, 그건 가급적 무시하고 좀 라이브 해보겠습니다.","저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마아, 저한테 조금 마",0.78,False,1.6410000000614673
1373_5567_127.20_133.94,"일상,소통",hard,False,6.735122820099988,"좋아. 그런데 음, 잠시만요. 제 채팅을 보기 쉽게 제 페이지를 스마트폰으로 볼게요.",좋습니다. 제 채팅이 잘 보이게 제 페이지를 좀 더 보실래요?,18.17,False,0.25
1373_5567_134.90_138.76,"일상,소통",hard,False,3.8550439098000027,에구구. 네. OK. 이제 볼 수 있게 됐어요.,좋아요. 이제 볼 수 있게 되었어요.,36.76,False,0.1559999999590218
1373_5567_138.91_146.61,"일상,소통",hard,False,7.7000000000341515,"네. 그럼, 음, 여러분 안녕하세요. 국내 등산? 이라는 댓글이 네. 있네요.",네. 그렇다면 여러분들 안녕하십시오. 국내 등반가요? 저는 있습니다.,19.05,False,0.2970000000204891
1373_5567_146.80_151.59,"일상,소통",hard,False,4.790039455200002,"음, 이번에는 음, 국내가 아니라 해외 등산에 대해 좀 발표하고 싶습니다.","저기요, 이번에는 한국이 아닌 외국의 산행에 대해서 조금 더 말하려고 합니다.",17.22,False,0.3279999999795109
1373_5567_157.50_159.63,"일상,소통",hard,False,2.130034364199986,짜잔. 네. 맥주 준비했어요.,그럼요. 네. 저는 맥주를 준비해 놓았어요.,27.22,False,0.1880000000819564
1373_5567_165.64_178.08,"일상,소통",hard,False,12.435021000287861,"이것은, 음, 나, 어, 7월 초순인가. 7월인가? 7월이었나, 에블레스라는 아웃도어 용품점에서 그 이벤트를 했거든요.","저는, 저는, 저는, 저는, 저는 7월 초순 경이었을 거예요. 저는 7월이었을 거예요. 저는 에르브레스라는 자동차량품점에서 인증서를 받았어요.",16.36,False,0.546000000089407
1373_5567_178.20_183.93,"일상,소통",hard,False,5.725035000500014,오차노미즈점에서. 그때 시청자분들이 가져다 주셔서 오늘 좀 마셔보려고 남겨뒀어요.,"그 때 시청자분들이 가져주셨는데, 오늘 마시고 싶어서 남겨두었어요.",26.0,False,0.31299999984912574
1373_5567_18.39_22.40,"일상,소통",hard,False,4.010329641464466,아이고. 네. 찍혔으면 여러분 알려주세요.,좋아요. 저기요. 만약 여러분이 저기를 보신다면 저기를 가르eç 주십시오.,13.02,True,0.31200000015087426
1373_5567_184.24_186.56,"일상,소통",normal,False,2.3248949983878617,이거 어디 맥주일까? 별똥별.,저건 어디서 온 맥주일까. 별똥.,21.14,False,0.15699999989010394
1373_5567_188.57_197.98,"일상,소통",hard,False,9.414088590822104,"국산 홉 농가 분들이 기른 홉을, 뭐 국산 홉이 사용된 맥주라고 하니 맛있을 것 같아. 그럼 잘 먹겠습니다.","국산 홉을 사용한 맥주라는 것은 麦酒를 만드는 농부가 자라는 것을 의미하는데, 麦酒를 만드는 농부가 자라는 것은 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는 농부가 麦酒를 만드는",5.19,False,1.702999999979511
1373_5567_200.19_203.88,"일상,소통",hard,False,3.6898867254776633,우와. 네. 왠지 패키지도 엄청 멋지네요.,와우. 안녕하세요. 저 패커지도 멋있네요. 안녕하세요.,13.95,False,0.25
1373_5567_204.40_205.66,"일상,소통",normal,False,1.2600050909999823,시청자님 감사합니다.,"시청해 주신 분들, 감사합니다.",45.31,False,0.1559999999590218
1373_5567_205.71_208.64,"일상,소통",hard,False,2.929996181746958,"근데 음, 글라스는요, 이거 완전 마음에 드는데요",저한테 이 제품이 아주 마음이 좋아요.,3.16,False,0.1720000000204891
1373_5567_208.66_220.91,"일상,소통",hard,False,12.24985363408183,"이것은, 어 스위스의, 어, 이 클라이네 샤이덱이라고 하는, 그, 그린델왈드의, 이, 이렇게, 높은 산 위쪽에 있는 역의 네. 어. 이거 유리잔이네요.","저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기, 저기,",3.04,False,1.577999999979511
1373_5567_220.97_222.58,"일상,소통",hard,False,1.6103041865648322,그럼 이걸로 좀 먹어보겠습니다.,그럼 저기는 조금 더 주세요.,8.6,False,0.15600000019185245
1373_5567_223.70_227.42,"일상,소통",hard,False,3.722738758600002,"아, 다들 예상하시네요. 마터호른이냐고요, 다음에 올라갈 산.","아, 여러분 모두 예상을 하셨군요. 저기는 마터홀런이고, 저기는 다음에 오르는 산이에요.",17.98,False,0.35999999986961484
1373_5567_23.75_26.94,"일상,소통",hard,False,3.185154638714039,"잠깐만, 오늘은 약간의 타임래그, 아,","오늘은 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ 루그, 아, 조금 タイ",7.4,False,1.5619999999180436
1373_5567_231.50_238.03,"일상,소통",hard,False,6.529919816930317,"아, 잠깐만, 나 붓는 걸 잘 못해서 거품이 났어. 잠깐만, 잠깐만 기다릴게요. 네.",저는 물을 부어넣는 법을 잘 못해서 泡이 나왔어요. 조금 기다리실래요?,10.4,False,0.2970000000204891
1373_5567_240.87_242.99,"일상,소통",normal,False,2.115469007227915,에베레스트? 라는 댓글도 있네요.,에베레스 토? 이런 코멘트도 있네요.,32.59,False,0.1720000000204891
1373_5567_243.38_247.53,"일상,소통",hard,False,4.145745193375717,어떨까요? 네. 음.,어떻게 생각하십니까? 예. 에어요.,13.37,False,0.1559999999590218
1373_5567_250.74_256.32,"일상,소통",normal,False,5.577932488389877,남극 대륙의 산인가요? 남극일까요? 어딜까요.,남극의 산이나 뭐가 있나요? 남극이 아닌가요? 어rati요?,18.14,True,0.23500000010244548
1373_5567_256.68_259.22,"일상,소통",hard,False,2.5446760859341566,네. 우선 맥주로 건배를 하도록 하겠습니다.,네. 우선 저는 비어로 건배하고 싶습니다.,28.72,False,0.17100000008940697
1373_5567_272.00_275.53,"일상,소통",hard,False,3.525060455500011,"그래서 술이라든가, 거의 그냥 마시지 않았어요. 요즘.",저는 최근에 술을 안 마셨거든요.,5.36,False,0.15699999989010394
1373_5567_276.00_280.71,"일상,소통",hard,False,4.705075728400004,"네. 오늘은, 아, 오랜만이라도, 그도 그럴게, 실은 어제 참을 수 없어서 마셔 버렸지만요.",예. 오늘은 오랜만에 마시게 되었어요. 사실 어제는 참을 수 없어서 마셨어요.,23.88,False,0.3119999999180436
1373_5567_28.24_33.58,"일상,소통",hard,False,5.330492553036741,"점심 드셨어요? 아, 점심 드셨어요가 아니라. 저녁 드셨어요다. 여러분 저녁 드셨어요?",안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안녕하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요. 안ν하세요.,2.04,False,1.5940000000409782
1373_5567_281.33_284.11,"일상,소통",hard,False,2.7802570948409198,어제는 더 이상 참을 수 없어서 하이볼을 조금 마셔 버렸거든요.,저도 어제 참을 수 없어서 조금 하이볼을 마셨거든요.,34.74,False,0.25
1373_5567_291.15_296.32,"일상,소통",hard,False,5.165029909556154,"네. 아, 하쿠바다케 등반하고 왔어요 라는 분이 계시네요. 날씨 좋았잖아요. 오늘.",네. 저기에 하와마산에 올라왔군요. 날씨가 좋았나요? 오늘 같은 날씨였나요?,12.69,False,0.3279999999795109
7266_28097_0.00_8.64,"패션,뷰티",normal,False,8.64,"여기 왼손 중지도 떨어져 버려서, 그 며칠 전에도 오른손, 둘 다 이번에는 중지가 떨어져 버렸습니다.","저기, 왼손의 중지도 손가락도 떨어졌고, 며칠 전에 오른손, 두 손모두 중지가 떨어졌어요.",22.1,False,0.375
7266_28097_102.40_106.04,"패션,뷰티",normal,False,3.6400000000000006,그다음에 같이 밥 같은 거 먹고 그러는데,그 후 저는 가끔 저와 함께 가서 저와 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과 저의 친구들과 저의 가족들과,0.48,False,1.5940000000409782
7266_28097_106.04_111.56,"패션,뷰티",normal,False,5.519999999999996,네일은 잠깐 갈 때는 쉬시는 분들이 많아서,네이루는 가끔 가는 시간에 많은 사람들이 쉬게 되는 경우가 있어서,7.27,False,0.26500000013038516
7266_28097_111.56_118.04,"패션,뷰티",normal,False,6.480000000000004,약간의 시술 고객이 줄어들기는 해서,"조금 더 고객이 줄었지만,",12.06,False,0.125
7266_28097_118.04_124.44,"패션,뷰티",normal,False,6.3999999999999915,어딘가의 타이밍에 조금만 모집할지도 생각하고 있기 때문에,저는 タイ에 있는 어떠한 장소에서 조금 募금을 할지 고려하고 있습니다.,7.33,False,0.26599999982863665
7266_28097_124.44_131.80,"패션,뷰티",normal,False,7.360000000000014,아직 구체적으로 생각하지 않아서 조금만 더 기다려주시면 감사하겠습니다.,"아직 구체적으로 생각하지 못했기 때문에, 조금만 기다리게 해 주시면 저를 기쁘게 하실 수 있을 거 같아요.",34.99,False,0.40600000019185245
7266_28097_131.80_134.56,"패션,뷰티",normal,False,2.759999999999991,"그렇기 때문에, 이쪽도 자주 듣습니다만,","그렇다면, 저희도 잘 들을 수 있겠지만,",9.89,False,0.2029999999795109
7266_28097_134.56_139.96,"패션,뷰티",normal,False,5.400000000000006,이것은 프리젤 네일 프렙이라고 하는 프리 프라이머 액체인데요.,프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레플레이머의 액체입니다. 저기는 프레,3.5,False,1.625
7266_28097_139.96_145.28,"패션,뷰티",normal,False,5.319999999999993,따로 에탄올 성분이 들어있는 액체라면 뭐든지 좋습니다.,에탄올 성분이 들어있는 액체라면 무엇이든 괜찮습니다.,59.42,False,0.25
7266_28097_145.28_151.00,"패션,뷰티",normal,False,5.719999999999999,이것을 뿌리로 일단 스며들어가도록 하겠습니다.,이 사실을 바탕으로 하여 앞으로 나아가자.,5.71,False,0.1720000000204891
7266_28097_151.00_157.68,"패션,뷰티",normal,False,6.680000000000007,"그대로 떼어 버리면 상당히 땅을 채워 넣는 경우가 많기 때문에,","만약 皮肤 그대로 벗겨내게 되면 皮肤이 손상을 입을 수 있기 때문에,",16.41,False,0.26599999982863665
7266_28097_157.68_162.00,"패션,뷰티",normal,False,4.319999999999993,다만 두께감이 있으면 충전재를 가져가기 쉽기 때문에,"두께가 있어야  земля 주변화를 할 수 있기 때문에,",11.01,False,0.2029999999795109
7266_28097_162.00_167.16,"패션,뷰티",normal,False,5.159999999999997,"이 엄지손가락, 약지가 이번에는 좀 걱정스러운 요소입니다.",저번 주에 비해 제 검지 손가락과 약지가 이번 주에는 조금 걱정이 됩니다.,20.98,False,0.3130000000819564
7266_28097_167.16_172.84,"패션,뷰티",normal,False,5.680000000000007,"안녕하세요, 잘 부탁드립니다.","안녕하세요, 저를 잘 대접해 주십시오.",34.44,False,0.1869999999180436
7266_28097_17.24_24.96,"패션,뷰티",normal,False,7.720000000000002,"색감은 조금 기대하고, 네, 그럼 우선입니다, 바로 평소처럼 손톱을 떼어 가고 싶습니다.","저의 취향과 입맛은 조금 즐겁니다, 그럼, 저는 바로 손톱을 가져왔다고 생각하십시오.",17.54,False,0.3440000000409782
7266_28097_172.84_177.56,"패션,뷰티",normal,False,4.719999999999999,항상 네일 보러 와주시는 분들,ネイルを見に来てくれる方、,0.0,False,0.125
7266_28097_177.56_184.16,"패션,뷰티",normal,False,6.599999999999994,추천이 오렌지라서 이번에도 따라하겠다고 해주시는 분들이 종종 계시는데요.,저를 따라하라고 하는 분들이 몇몇몇몇 있어요. 저는 이번에도 저와 같이 하실 분들이 있다고 하셨어요.,16.44,False,0.375
7266_28097_184.16_188.72,"패션,뷰티",normal,False,4.560000000000002,오랜만에 다른 색을 하고 싶어서,오랜만에 색을 바꾸고 싶다고 생각했을 거예요.,20.23,False,0.2029999999795109
